"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"Bin.2.62",0.027053,0.012311,0.016788,0.02896,-0.031334,-0.025664,0.062791,0.045574,0.042039,0.014478,0.034088,0.0073588,-0.043606,0.033399,0.030735,0.050175,-0.033462,0.088791,0.012242,0.023435,0.0099925,-0.069075,-0.032336,-0.011085,-0.056656,0.024799,-0.015211,0.075887,0.031071,0.069597,0.076501,0.15221,0.012777,-0.022994,-0.040359,0.013163,-0.052274,0.042689,0.061954,-0.026627,0.088717,0.13197,-0.10442,0.18115,0.11367,0.030811,-0.090515,0.11888,0.026622,0.018711
"Bin.2.58",0.013568,0.028026,0.041789,0.045046,-0.0058282,-0.013296,0.058597,0.12567,0.045773,0.045755,0.043071,-0.020561,-0.019829,0.034991,0.041864,0.031883,-0.06562,0.076309,0.042595,0.12629,0.032821,-0.14075,-0.02545,0.053497,-0.078655,0.10653,-0.013653,-0.10721,-0.029574,0.096901,0.080489,0.12499,0.21571,0.047086,0.18983,-0.019224,-0.0048516,-0.079943,-0.076076,-0.12389,-0.0065443,0.057031,-0.058195,0.12175,0.057957,0.079681,-0.10036,-0.051268,-0.02508,0.072118
"Bin.2.54",0.022257,0.044774,0.051382,0.069236,-0.030935,0.0082705,0.1252,0.034337,0.036297,0.062393,0.11655,0.025164,-0.0093364,0.016709,0.045974,0.020058,-0.10715,0.029857,0.013471,-0.012279,0.028345,-0.08265,0.045756,0.03581,-0.14718,0.11719,-0.038298,-0.04945,-0.045398,0.092507,0.017969,0.016574,-0.00129,0.087036,0.078613,-0.020639,-0.014565,0.063585,0.050293,0.060091,-0.038186,0.087726,0.03573,-0.084466,-0.11672,-0.035107,-0.050732,-0.073442,-0.040586,-0.031944
"Bin.2.50",0.018274,0.0083778,0.007681,0.01144,-0.052637,-0.020415,0.094051,-0.025703,0.039504,0.019886,0.070153,-0.022987,0.0001997,-0.0039776,0.041442,0.0046046,-0.011067,0.062657,0.0019788,-0.003933,0.073808,-0.057797,-0.019365,0.011195,-0.043101,0.0084072,-0.015348,-0.034225,0.044993,0.018095,0.083881,-0.0035669,-0.029771,-0.096341,-0.0081383,0.024944,-0.030824,0.028886,0.019708,0.081145,0.075178,0.017548,0.021699,-0.055857,-0.010125,0.075285,0.013843,0.14575,0.0018981,-0.0010607
"Bin.2.46",0.025165,0.0053925,0.0050462,0.016006,-0.050278,-0.02695,0.091306,-0.0026828,0.015869,-0.014318,0.051327,0.01411,0.00025863,-0.04268,-0.01506,0.013896,-0.072469,0.056423,-0.0054977,-0.016562,-0.043944,-0.035608,-0.0049509,0.0063996,-0.053583,0.019713,-0.028331,0.022498,0.036125,0.01735,0.096486,0.096011,0.15608,0.034642,-0.034679,0.044498,0.035934,0.011663,0.016928,0.10545,0.076158,-0.072806,-0.08917,-0.076832,0.11738,0.030786,0.03692,0.045338,-0.010751,0.01213
"Bin.2.42",0.020456,0.005866,-0.023401,0.008738,-0.049206,-0.010082,0.086059,-0.052715,-0.022445,-0.078289,0.021274,0.017695,-0.020388,-0.060428,0.0083818,0.030785,-0.00088127,0.04836,0.005435,-0.02157,-0.012618,-0.0054492,0.015254,-0.079468,0.038797,-0.0077059,0.014784,0.0079692,0.035011,0.040263,0.023547,0.10208,0.080618,0.062507,0.020331,0.015985,0.081882,-0.060683,0.010258,0.040997,0.039254,0.0097919,-0.050821,-0.10042,-0.038751,-0.0045819,0.05966,0.0011092,-0.0035423,0.0046845
"Bin.2.38",0.018495,-0.00035001,-0.036789,0.0029643,-0.036757,-0.015699,0.06878,-0.018249,0.001681,-0.073589,0.013185,0.0060529,-0.0055123,-0.064465,0.02085,0.0076885,0.024376,0.042757,0.0038068,0.010991,0.021595,-0.018974,0.00038371,-0.052043,-0.0032473,-0.023941,-0.027837,0.045137,0.048518,0.020006,0.020014,0.029634,-0.012571,0.0076541,0.04138,0.0357,0.01085,-0.073561,-0.02492,-0.051293,-0.054776,0.1057,0.011671,-0.021502,-0.026575,-0.015264,0.0563,-0.021016,-0.042243,0.041227
"Bin.2.34",0.0066431,0.040506,-0.0093015,0.02105,0.021089,0.023157,0.037216,-0.021076,-0.05072,-0.032327,0.0099625,-0.030735,-0.015715,0.054785,-0.077691,-0.093529,-0.0032924,-0.013042,0.064697,0.10046,0.048638,-0.090475,-0.0065883,-0.038708,0.013932,0.048693,-0.030546,0.025066,-0.029626,-0.0042022,-0.026807,0.041062,-0.050129,-0.014951,-0.010478,-0.055301,-0.13996,-0.017207,0.037543,-0.0079805,-0.082688,-0.052442,0.018933,0.15455,-0.02376,-0.057017,-0.041104,0.088134,-0.023344,-0.0061265
"Bin.2.30",0.012259,-0.023216,-0.05477,-0.018271,-0.015047,-0.010989,0.010829,-0.045535,-0.04892,-0.073619,0.003509,-0.05123,-0.032044,-0.034279,-0.063895,-0.048513,-0.041028,0.023468,0.057557,0.035556,0.0013804,-0.036623,-0.039471,0.029776,-0.032266,-0.012331,-0.029753,0.033911,0.11272,-0.047213,0.096679,0.073186,-0.018837,-0.035006,0.058649,-0.063175,0.085721,-0.093601,0.021322,-0.010659,0.017756,-0.050592,-0.019262,0.038114,-0.066851,-0.054177,0.012824,-0.022165,0.012694,0.028682
"Bin.2.26",0.015437,-0.010841,-0.034201,-0.016699,0.0019214,0.00075973,0.012163,-0.062796,-0.09125,-0.084633,-0.0075239,-0.028666,0.00068245,0.055182,-0.047891,-0.042884,0.0079235,-0.044009,0.021495,0.077351,0.026831,-0.033576,-0.034065,-0.033045,0.084502,-0.016457,-0.020386,-0.035149,0.042339,0.0027035,0.063348,0.098539,-0.0066405,0.044622,0.039662,-0.067747,0.018981,-0.0023078,-0.047884,-0.0020152,0.07777,0.020271,-0.03191,0.0422,-0.054994,0.057598,-0.066345,0.016415,0.0070811,0.0049301
"Bin.2.22",0.01789,-0.012284,-0.057534,-0.014551,-0.054985,0.013658,0.026951,-0.026176,-0.014627,-0.062471,-0.0010988,-0.030543,-0.051315,-0.060197,-0.010512,0.022533,0.026677,0.036817,0.0098772,0.025501,0.0051504,-0.0051189,-0.015331,-0.014359,0.010466,-0.053733,-0.023467,-0.033595,0.12719,-0.065104,0.026003,0.032523,-0.0080169,-0.028478,-0.086663,-0.018166,0.048078,0.065596,0.029577,0.054629,0.025458,0.014344,0.062476,-0.045111,-0.10173,0.038879,-0.0003075,-0.05096,0.014946,-0.017513
"Bin.2.18",0.012648,0.0061451,-0.0054413,-0.0051686,-0.039676,-0.035768,-0.013404,0.011735,0.076625,0.039722,0.036047,-0.033847,-0.098102,-0.019785,0.015134,0.064266,0.039687,0.12139,0.052093,0.029367,-0.0036224,-0.00045097,-0.0877,0.0026335,-0.028481,0.11302,0.097013,0.015057,-0.028151,-0.045761,0.15854,-0.078629,-0.1196,-0.14582,-0.053825,0.082829,0.028687,0.10145,0.07353,0.062514,0.11702,-0.0023249,-0.032746,0.13181,-0.025419,0.0022824,-0.012458,0.11378,0.11163,0.057326
"Bin.2.14",0.018194,-0.012904,-0.027998,-0.011884,-0.042685,-0.01851,0.06034,-0.044859,-0.01587,-0.065456,0.015592,-0.030543,-0.0084118,-0.016492,-0.0084153,0.01362,-0.01292,0.038548,0.045873,0.03956,-0.044496,-0.0011634,-0.039994,-0.013867,-0.04429,0.04148,-0.015936,0.014681,0.0087687,0.042569,0.10844,0.0074701,0.017479,-0.10181,0.023204,0.057387,0.047098,0.048976,0.0009525,0.054384,-0.021928,-0.077181,-0.048701,-0.051494,0.035692,-0.031966,-0.033015,-0.0037477,-0.063991,-0.0086374
"Bin.2.10",0.01223,-0.025239,-0.040375,-0.034083,-0.019524,-0.025309,0.02014,-0.03651,0.012061,-0.050408,-0.018648,-0.027769,0.032152,0.041127,-0.015146,-0.054834,-0.017321,-0.042767,-0.013326,0.032001,-0.0026633,-0.033498,-0.00086286,-0.046426,0.02319,0.0093146,-0.0033837,-0.0060945,0.042561,-0.0053728,0.022714,0.024825,-0.012022,0.020189,0.07394,0.041177,0.038302,-0.083414,0.0018082,0.028867,-0.026213,0.0092316,0.018046,0.056817,-0.0033835,0.025555,0.037742,-0.022685,-0.086207,-0.011978
"Bin.2.06",0.01135,-0.016709,-0.030549,-0.037988,-0.035558,-0.02234,0.020791,0.0056262,0.067764,0.0074615,-0.020428,-0.013952,0.028318,-0.0039059,-0.002717,-0.014599,-0.04881,-0.054855,-0.03874,-0.051485,0.041052,-0.035627,0.043932,-0.027748,-0.060445,0.024338,0.079608,-0.029691,0.029316,-0.081718,0.0049913,0.0093554,-0.029036,0.064732,-0.049248,-0.014069,0.079894,-0.045588,0.043016,-0.00082595,-0.025557,0.035361,0.0078302,-0.034406,0.047023,0.06833,-0.00051639,-0.0018069,-0.04456,0.0021892
"Bin.2.02",0.018642,-0.01333,-0.027273,-0.018611,-0.038303,-0.0064886,0.042707,-0.040578,0.057013,-0.0051245,-0.028593,-0.020993,0.016752,0.014335,0.014479,-0.015573,-0.028711,-0.02514,-0.034341,-0.0085948,0.0066701,0.0069774,0.082737,-0.074286,-0.0078483,-0.06879,0.0033253,-0.064882,0.064226,-0.0065967,0.016692,0.0040868,-0.036486,0.028834,-0.023895,0.062715,0.062517,-0.033631,0.0066115,-0.081242,-0.0019893,-0.0080946,0.019841,-0.10297,0.014564,-0.033785,-0.0056634,-0.080842,0.039931,0.034492
"Bin.1.98",0.014902,-0.025213,-0.032019,-0.029692,-0.031076,-0.01497,0.011553,-0.036574,0.06304,0.0028485,-0.014808,-0.025883,0.0061188,0.0018945,0.010307,0.0053064,-0.010432,-0.031133,-0.045067,-0.033128,0.01986,-0.022094,0.016959,-0.029361,0.072546,-0.034207,0.0071219,-0.041233,0.021517,-0.0072895,0.0011502,-0.0032803,-0.037911,0.00936,0.018128,0.012738,0.015139,-0.046162,-0.05106,-0.021221,-0.04871,-0.0023635,-0.036024,-0.0075867,-0.027575,0.035099,-0.054217,-0.055157,0.045576,-0.013168
"Bin.1.94",0.011815,-0.019244,-0.028243,-0.018798,-0.0028973,-0.012696,0.0035608,-0.03921,-0.002956,-0.040669,-0.019835,-0.015805,0.018371,0.027256,-0.018942,-0.054907,0.016012,-0.074746,-0.028165,0.026085,0.046677,-0.052118,-0.05244,-0.011915,0.069051,0.025557,0.040228,-0.040701,0.0040518,-0.005852,0.016906,0.059028,0.11979,-0.053316,0.003202,-0.14435,-0.14753,0.028008,0.029686,0.068141,0.055557,0.02528,0.030625,0.036661,-0.064702,-0.014661,-0.060713,0.061958,-0.010617,0.0027376
"Bin.1.90",0.013351,-0.016562,-0.027836,-0.012932,-0.030187,-0.0046381,0.036427,-0.064018,0.0038152,-0.083589,-0.036142,-0.0094098,0.032176,-0.015281,0.010888,0.00078801,0.076394,-0.046284,-0.017005,-0.0041904,0.026389,-0.011884,-0.0093262,-0.092883,0.097869,-0.027059,0.024389,0.026142,-0.041288,0.032926,-0.025075,0.022907,0.01704,-0.0069659,0.066345,-0.035899,-0.14236,-0.012206,-0.029397,0.011934,0.023293,0.032522,-0.018971,-0.014094,-0.002711,-0.037684,0.036033,0.062125,-0.032879,-0.018879
"Bin.1.86",0.00636,-0.031072,-0.034091,-0.025469,-0.026697,-0.010622,-0.0041376,-0.025537,0.069109,0.00091439,-0.017815,-0.047498,-0.010211,0.0017237,0.024664,-0.019674,-0.004292,-0.019217,-0.0051964,-0.021698,0.026534,-0.038122,-0.0030403,-0.0097549,0.062716,0.0066527,0.035856,0.036248,-0.01669,-0.0062679,0.012895,-4.1728e-05,-0.061145,0.0044325,0.047063,0.0029896,-0.0012434,0.036514,-0.065762,0.021879,-0.080319,-0.037812,-0.047078,0.0082606,-0.017258,0.012257,-0.06625,0.02678,0.015416,-0.003458
"Bin.1.82",0.0069065,-0.026863,-0.03652,-0.026351,-0.025004,-0.0018756,0.016968,-0.00015124,0.066399,0.013387,-0.022805,-0.034176,0.020347,0.010877,0.031243,-0.020577,-0.016917,-0.0486,-0.02319,-0.022586,0.064172,-0.047281,-0.013816,0.027389,0.046143,-0.045412,0.035599,-0.020348,0.048709,-0.038298,0.010329,0.017895,0.0042458,-0.036026,-0.057751,-0.059387,-0.062158,0.046016,-0.059187,0.036354,-0.0095484,0.04648,0.060374,-0.031796,0.0019723,0.094351,-0.056266,0.030183,-0.031215,0.026801
"Bin.1.78",0.0083044,-0.037132,-0.029818,-0.03725,-0.03123,-0.0033965,0.02236,-0.012654,0.064334,0.0048767,-0.0046639,-0.034059,0.023356,0.0058179,0.021182,-0.020737,0.0061693,-0.027055,-0.037772,-0.029374,0.05187,-0.037544,-0.049626,0.0031795,0.071462,-0.03501,-0.017536,0.0070064,0.011743,-0.035098,0.010823,0.024374,-0.041702,-0.063155,0.0029063,-0.086206,-0.05534,0.05208,-0.034484,0.045617,0.025453,0.045889,0.063036,-0.033426,0.041236,0.012139,-0.030697,0.017713,0.036842,-0.050105
"Bin.1.74",0.0090941,-0.04302,-0.035606,-0.025675,-0.033758,-0.0099197,0.019411,-0.021826,0.07603,-0.037587,-0.027585,-0.06266,0.048996,-0.026881,0.0022566,-0.013957,-0.03303,-0.018388,-0.0014588,-0.025042,-0.020757,0.0063108,-0.032157,0.018483,-0.0061433,-0.019251,-0.013034,0.046385,-0.018655,-0.012154,0.050019,-0.021225,0.05493,-0.057608,0.11031,-0.032294,-0.040469,-0.025749,-0.024278,-0.011469,0.050524,-0.050718,-0.0072914,-0.050593,0.089429,-0.040524,0.037213,-0.0097417,0.014357,-0.0070459
"Bin.1.70",0.0081165,-0.045137,-0.047734,-0.03316,-0.023668,-0.016671,-0.0014132,-0.027073,0.081303,-0.023072,-0.040855,-0.062681,0.040906,-0.017186,0.01378,-0.026325,-0.031024,-0.023017,-0.0030953,-0.025567,-0.021336,0.016945,-0.025058,-0.015397,0.014319,-0.02289,-0.0092734,0.045044,0.00094897,-0.027518,-0.0034258,-0.017808,-0.011735,-0.044735,0.055603,-0.066442,-0.014548,-0.028993,-0.029848,-0.018418,0.010703,-0.047032,0.042554,-0.032822,0.025926,-0.033784,0.0081301,0.02822,0.018613,0.010674
"Bin.1.66",0.0095709,-0.029158,-0.048134,-0.0346,-0.024028,-0.017189,0.015445,-0.033011,0.059373,-0.03059,-0.0077362,-0.033327,0.032498,-0.0022908,0.029517,0.0029688,0.029512,0.0071135,-0.017386,-0.029628,0.014486,0.014537,-0.032825,-0.02801,0.057912,-0.068908,-0.040076,0.014701,0.011678,-0.033027,0.026631,-0.030537,-0.051568,-0.053128,0.01111,-0.031517,-0.0041067,0.070943,-0.060133,0.0050128,0.021526,0.072862,0.068801,0.062016,-0.014319,-0.01152,0.0077265,-0.044158,-0.055817,-0.0017884
"Bin.1.62",0.010077,-0.030669,-0.051868,-0.022991,-0.028912,-0.015681,0.0109,-0.027624,0.047078,-0.036765,-0.021476,-0.052025,0.018808,-0.030588,0.022418,-0.0073507,-0.0042849,-0.0018933,-0.008149,-0.016051,-0.03758,0.026018,-0.030121,0.0013369,0.069143,-0.063805,-0.04314,0.051984,0.023898,-0.014713,0.0021057,0.0087546,-0.036669,-0.013098,0.0019248,-0.081296,0.0085493,0.0043626,-0.043508,0.017135,-0.041496,0.033173,0.087908,0.050655,-0.033337,-0.0084225,-0.0025055,-0.036351,0.0072389,0.02165
"Bin.1.58",0.01304,-0.031069,-0.048587,-0.026729,-0.032168,-0.0064299,0.011445,-0.0025015,0.052663,-0.0069361,-0.013414,-0.061341,0.012807,-0.0055095,0.04064,-0.0033401,-0.00026117,-0.023517,-0.033306,0.0029245,0.0038759,-0.011792,-0.039994,0.023148,0.076427,-0.046032,-0.040476,0.0094791,0.021414,0.00088963,0.046371,0.0063925,0.01278,-0.042223,0.017679,-0.055842,-0.035392,0.014323,-0.055277,0.027837,-0.047251,0.057595,0.11335,0.087182,-0.028648,0.050618,0.0043212,-0.055078,-0.0077898,0.024894
"Bin.1.54",0.012168,-0.034275,-0.030425,-0.031055,-0.05357,0.076131,0.0081846,-0.0019704,0.024217,-0.0012585,-0.048626,-0.093052,0.038279,-0.0093179,0.048853,0.0063611,-0.032191,0.0035564,-0.032052,0.0073675,0.037782,-0.019676,-0.034284,0.0078006,0.052424,-0.02966,-0.047409,0.0030955,0.0012106,-0.0079695,0.024962,0.0054003,0.064662,-0.055945,0.02325,-0.034066,-0.018755,-0.0033002,0.017987,0.028003,-0.018785,0.033228,-0.0055084,0.014992,0.048584,0.024355,-0.0065699,-0.061501,0.0095045,0.0076278
"Bin.1.50",0.0052503,-0.039387,-0.040238,-0.019672,-0.035335,0.0014581,0.053588,-0.028307,0.025265,-0.039648,-0.0084505,-0.016673,0.054797,-0.084695,7.3063e-05,-0.040708,-0.018871,0.022579,-0.012282,-0.02257,-0.033237,-0.032708,-0.016132,-0.00087556,0.0062526,0.021849,-0.048492,-0.00079124,-0.022737,0.037302,0.057011,0.025755,0.10947,-0.085697,0.12622,0.01346,-0.085812,-0.057674,-0.039888,0.029772,-0.071533,0.020182,0.036971,0.0052026,0.068209,-0.015976,0.039644,0.0059318,-0.017036,-0.00029546
"Bin.1.46",0.006335,-0.034971,-0.040148,-0.010229,-0.036515,0.013158,0.049333,-0.054324,-0.0097956,-0.078866,-0.0093469,-0.0084442,0.021227,-0.090171,-0.022691,-0.02877,0.0030242,0.033851,0.0080804,-0.02433,-0.0028516,-0.01257,0.017572,-0.047098,0.028484,-0.015562,-0.075959,-0.00018962,0.031468,-0.013718,0.057857,-0.053797,0.017807,-0.040613,0.043086,-0.032396,-0.035402,-0.061337,-0.00014877,0.010893,0.0040913,0.024593,0.12909,-0.036573,-0.002552,-0.072883,-0.034448,-0.019828,0.0011977,0.0074543
"Bin.1.42",0.0029076,-0.043816,-0.050967,-0.016938,-0.031443,-0.0041394,0.016962,-0.036492,0.024736,-0.055748,-0.029546,-0.0384,0.0035372,-0.069117,-0.0076853,-0.049003,-0.019258,0.013548,0.010882,-0.023588,-0.021182,0.0074431,-0.0083268,-0.018791,0.040176,0.0030074,0.0040103,0.028357,0.059811,-0.031386,0.017281,0.015701,0.014571,-0.032195,-0.012902,-0.087738,-0.0075952,-0.03032,0.033804,0.028661,-0.030983,0.054211,0.10301,-0.014015,-0.005465,-0.046114,-0.07123,0.036567,0.013182,0.025114
"Bin.1.38",0.0083426,-0.024106,-0.043137,-0.019326,-0.025963,-1.293e-05,0.027401,-0.03416,0.048718,-0.026253,-0.047798,-0.011448,0.024591,-0.021315,0.057843,0.041489,0.045929,-0.0015716,-0.0059744,-0.014269,0.074348,-0.012006,-0.017218,-0.059289,0.06496,-0.030602,0.059561,-0.01296,-0.01148,0.013231,-0.041449,-0.00501,-0.013012,-0.019589,0.012674,-0.011367,-0.071349,-0.11075,0.023259,0.0059099,0.025835,0.016062,0.074161,-0.018917,-0.0676,0.047323,0.09002,0.027709,-0.20178,0.055484
"Bin.1.34",0.021247,-0.0072917,-0.050242,-0.0010811,-0.052848,0.05554,0.063246,-0.053195,-0.057008,-0.084143,-0.046676,0.028543,-0.017504,-0.08524,0.043959,0.012096,0.047427,0.053485,0.0016414,-0.023977,-0.014416,0.0051854,0.047436,-0.0711,0.008413,-0.013249,-0.021207,-0.0031663,0.0097488,0.0038519,-0.0069855,0.015,0.018517,-0.026074,0.017507,0.032731,-0.060635,0.030068,0.041705,-0.050272,0.0046407,0.015693,0.050671,-0.0047103,-0.075682,0.049877,0.11128,-0.068067,0.087803,-0.0025407
"Bin.1.30",0.025902,0.0031874,-0.047903,0.0056194,-0.056504,0.015542,0.049512,-0.012024,-0.0093524,-0.045775,-0.014713,-0.0092783,-0.036272,-0.037759,0.057548,0.033055,0.13371,0.046231,-0.043746,0.02452,0.01409,-0.016051,0.019587,-0.073532,-0.012834,-0.021315,-0.0054327,-0.066881,0.013982,0.047264,0.0086778,-0.037864,0.017038,-0.034433,0.053701,0.061511,-0.063531,-0.0086568,0.047808,0.0055262,0.055976,0.16084,0.044902,0.027836,-0.0064499,0.12027,0.03078,-0.042814,0.0053613,0.020636
"Bin.1.26",0.023279,0.00055742,-0.016936,0.005659,-0.039388,-0.037106,0.05462,0.051226,0.059117,0.0088197,0.046787,-0.032511,-0.014381,-0.056355,-0.0020846,-0.031993,-0.0090946,0.041923,-0.025508,0.071455,0.044171,-0.044701,-0.048377,0.031205,-0.070525,-0.010975,-0.066687,-0.040538,0.075984,0.01386,0.0086438,-0.036574,0.074726,-0.023923,0.034503,-0.021653,0.021812,0.023492,0.071007,0.076816,-0.0060418,0.062472,-0.014857,-0.052973,-0.02758,0.07859,-0.069884,0.044879,0.095262,-0.021533
"Bin.1.22",0.011681,-0.0013486,-0.032792,-0.0035962,-0.038383,-0.012346,0.06488,0.021417,0.015031,-0.027317,0.019001,-0.010545,-0.079292,-0.15628,-0.019941,-0.008041,-0.023747,0.036867,0.0084445,0.083032,0.001231,-0.032298,-0.045759,-0.00018313,-0.035101,-0.084522,-0.13703,0.032785,0.13912,-0.02024,-0.0030416,0.08194,-0.0057092,-0.032959,-0.023657,-0.078809,0.078186,0.08008,0.12953,0.071243,0.053631,0.11725,-0.039407,0.072553,0.003386,0.07455,0.027399,-0.030654,-0.043097,-0.082122
"Bin.1.18",0.008329,-0.010837,-0.051723,-0.0033441,-0.037444,-0.00059345,0.072448,-0.03737,-0.034239,-0.10761,-0.029657,0.016519,-0.071834,-0.10024,0.028314,0.0234,0.085958,0.050597,0.041957,0.020345,0.012788,0.0021068,0.0056612,-0.096374,-0.020967,-0.070539,-0.029575,0.083007,0.10923,0.026819,-0.070424,0.060327,-0.0042324,-0.029068,-0.019469,-0.054787,0.053906,0.046793,0.11114,-0.0077855,0.10321,0.13411,-0.030918,0.071301,-0.043644,-0.063397,-0.085158,0.066654,-0.034146,-0.029034
"Bin.1.14",-0.0067126,-0.013792,-0.048126,0.0025636,-0.026041,0.0065091,0.055747,-0.072624,-0.017422,-0.082856,-0.018541,0.047558,-0.026112,-0.044077,0.062112,0.068091,0.17337,0.045163,-0.015026,-0.0095894,0.068587,0.032484,0.051533,-0.10862,0.045191,-0.1005,-0.024211,-0.076339,0.043629,0.14712,-0.042828,0.012306,-0.0048591,-0.071318,0.068882,0.12542,-0.045125,0.01151,-0.093513,-0.0029676,0.0013523,0.13525,-0.051634,0.064367,-0.072717,0.091375,-0.040242,-0.1597,-0.095757,-0.0071929
"Bin.1.10",0.004317,-0.026893,-0.017193,-0.0031134,-0.0080161,-0.035117,0.05733,0.0054835,0.047081,0.048512,0.038767,-0.014483,0.0068131,0.01585,-0.0065833,-0.02267,-0.039683,-0.013275,-0.04525,-0.0086847,0.042713,-0.0519,0.039509,-0.0073626,-0.045844,0.035329,-0.033125,-0.072868,0.065783,0.091968,0.038269,0.087095,0.0062392,-0.055955,0.034141,-0.037586,0.025497,-0.063879,-0.01432,0.017085,-0.11401,0.029285,-0.027164,-0.032856,-0.011733,0.34064,0.028752,0.084943,0.08182,0.013842
"Bin.1.06",0.0016608,-0.045249,-0.043368,-0.0099182,-0.025738,-0.036765,0.051746,-0.052434,0.053955,-0.03315,0.0064434,-0.05044,0.018102,-0.036462,0.012002,0.001267,-0.037975,0.032912,0.0089058,-0.030928,-0.0090175,-0.016768,-0.0071087,-0.030813,0.027278,0.05039,-0.037389,0.045426,-0.044799,0.068021,-0.055154,0.063103,0.080127,-0.058016,0.025038,-0.05476,-0.019279,-0.056465,0.021201,0.035175,-0.056663,0.021356,-0.087569,0.031315,0.02224,0.064724,-0.026629,0.016294,-0.035239,-0.050431
"Bin.1.02",-0.0056819,-0.064214,-0.068519,-0.034501,-0.015293,-0.033886,-0.031368,-0.02817,0.055362,-0.036304,-0.031018,-0.075029,-0.012159,-0.035995,-0.010604,-0.051856,-0.050333,0.033031,0.009465,-0.031486,-0.056104,0.022272,-0.016898,-0.014431,-0.016091,0.046198,-0.015748,0.049779,0.0074097,0.028928,0.020417,0.029148,0.09703,-0.11472,0.074498,-0.013438,0.011607,-0.045085,0.074326,0.020105,0.011156,-0.098656,-0.049893,0.067588,-0.038157,0.067774,-0.072463,-0.01429,-0.044191,0.041963
"Bin.0.98",-0.0013829,-0.062703,-0.07868,-0.045542,-0.017583,-0.041679,-0.012899,-0.036202,0.068899,-0.039282,-0.041367,-0.060598,-0.0078518,-0.063337,-0.00063739,-0.05283,-0.08077,0.018136,0.025547,-0.018672,-0.044717,0.039855,-0.021426,-0.015631,-0.04121,0.021381,-0.0164,0.030647,0.033053,0.020857,0.013234,0.010157,0.039412,-0.06157,0.069385,-0.04756,0.047227,-0.027299,0.082081,0.021359,-0.064468,-0.097954,0.0082164,0.00819,-0.036479,-0.079695,-0.022536,-0.016518,-0.021401,-0.026968
"Bin.0.94",-0.000999,-0.055987,-0.078264,-0.047909,-0.009277,-0.04251,-0.015656,-0.055645,0.06684,-0.029889,-0.072172,-0.038122,-0.00040372,-0.026199,0.017085,-0.060275,-0.038001,0.001706,0.0022925,-0.0060907,-0.012823,0.037414,0.0016083,-0.035022,-0.02278,0.0015398,-0.0023558,-0.001836,0.028257,0.0044217,-0.016131,-0.016803,-0.016993,-0.032501,0.015219,-0.05201,0.044569,0.034402,0.054442,-0.041872,-0.029261,-0.056453,0.060467,0.028322,-0.074905,-0.11946,-0.033672,0.021883,-0.080275,-0.060378
"Bin.0.90",0.0078019,-0.042104,-0.069235,-0.025401,-0.015794,-0.047528,0.0059756,-0.043898,0.080167,-0.021247,-0.051147,-0.034516,0.010277,-0.019568,0.029012,-0.034251,-0.016457,0.010201,0.0053262,0.014133,0.0014384,0.019517,-0.024427,-0.0049683,0.0091563,0.006944,-0.049792,0.0080316,0.048805,0.025086,-0.005294,-0.068112,0.014924,-0.023799,0.05831,0.0053489,0.073409,0.056036,0.010301,-0.034977,-0.0047301,-0.019501,0.085012,0.10124,-0.090068,-0.092687,-0.057123,-0.072104,-0.017967,-0.074265
"Bin.0.86",0.0056833,-0.050212,-0.079499,-0.034862,-0.015649,-0.051489,-0.0072705,-0.034836,0.069968,-0.0087657,-0.055506,-0.028145,-0.0066295,0.0028173,0.042595,-0.059997,0.015692,0.027097,-0.030233,0.029894,-0.00039942,0.024146,0.0022589,-0.024224,0.014024,0.0021465,-0.037109,-0.055716,0.049587,0.046937,-0.0039077,-0.035054,0.029169,-0.02727,0.027992,0.032187,0.045733,0.10146,0.017926,0.0060072,-0.0032607,0.0088314,0.092625,0.12994,-0.043865,-0.049856,-0.093177,-0.035503,-0.024039,-0.068726
"Bin.0.82",-0.0091453,-0.078881,-0.086409,-0.045647,-0.012833,-0.048926,-0.063361,-0.056268,0.078183,-0.021967,-0.074221,-0.061618,0.017728,0.017305,0.027143,-0.057311,-0.017845,-0.0014502,-0.018418,-0.0051499,-0.013084,0.016064,-0.0088245,-0.017947,0.05151,-0.025206,-0.012274,-0.012645,0.013632,0.038096,-0.038491,0.059004,0.010788,0.01849,0.028627,0.036213,0.032414,-0.033207,-0.012214,-0.015304,0.037616,-0.066447,0.026555,0.053807,-0.018696,0.00081235,-0.088114,0.069569,0.0019018,-0.029972
