"","Bin.8.22","Bin.0.82","Bin.0.78","Bin.0.90","Bin.0.86","Bin.1.02","Bin.0.98","Bin.0.94","Bin.1.42","Bin.1.50","Bin.1.06","Bin.1.54","Bin.1.74","Bin.1.70","Bin.1.58","Bin.1.66","Bin.1.62","Bin.1.38","Bin.1.98","Bin.1.86","Bin.1.82","Bin.1.78","Bin.2.98","Bin.1.10","Bin.3.10","Bin.2.06","Bin.2.02","Bin.7.90","Bin.1.14","Bin.4.26","Bin.4.34","Bin.4.22","Bin.4.30","Bin.4.10","Bin.1.90","Bin.2.10","Bin.1.94","Bin.4.14","Bin.3.74","Bin.2.30","Bin.1.46","Bin.2.22","Bin.1.18","Bin.3.66","Bin.3.62","Bin.4.18","Bin.2.26","Bin.1.30","Bin.2.42","Bin.2.38","Bin.2.14","Bin.3.42","Bin.3.22","Bin.3.82","Bin.3.78","Bin.3.50","Bin.3.46","Bin.3.38","Bin.3.90","Bin.3.86","Bin.1.34","Bin.3.70","Bin.3.54","Bin.3.94","Bin.4.38","Bin.3.58","Bin.3.14","Bin.2.62","Bin.3.34","Bin.3.18","Bin.2.50","Bin.2.46","Bin.2.94","Bin.2.82","Bin.2.78","Bin.2.90","Bin.2.86","Bin.4.02","Bin.1.26","Bin.1.22","Bin.3.98","Bin.2.58","Bin.2.66","Bin.2.70","Bin.2.54","Bin.3.26","Bin.3.02","Bin.2.34","Bin.2.18","Bin.3.30","Bin.2.74","Bin.6.46","Bin.6.50","Bin.6.38","Bin.6.30","Bin.4.06","Bin.4.04","Bin.3.06","Bin.3.04","Bin.7.30","Bin.7.62","Bin.7.58","Bin.7.86","Bin.7.66","Bin.7.82","Bin.7.54","Bin.7.34","Bin.7.42","Bin.7.38","Bin.7.26","Bin.7.22","Bin.7.98","Bin.7.18","Bin.0.62","Bin.0.58","Bin.0.54","Bin.9.38","Bin.0.74","Bin.0.70","Bin.0.66","Bin.9.02","Bin.8.94","Bin.9.30","Bin.9.06","Bin.9.10","Bin.6.70","Bin.6.78","Bin.6.74","Bin.6.94","Bin.6.66","Bin.6.98","Bin.9.78","Bin.9.90","Bin.9.54","Bin.9.98","Bin.9.86","Bin.9.82","Bin.9.74","Bin.9.66","Bin.9.62","Bin.9.58","Bin.8.54","Bin.7.14","Bin.8.86","Bin.9.14","Bin.8.82","Bin.6.42","Bin.6.34","Bin.6.54","Bin.6.62","Bin.6.58","Bin.7.50","Bin.6.86","Bin.8.42","Bin.8.38","Bin.8.26","Bin.8.66","Bin.8.58","Bin.8.30","Bin.8.14","Bin.8.78","Bin.8.62","Bin.8.74","Bin.8.70","Bin.8.50","Bin.8.10","Bin.8.06","Bin.7.74","Bin.8.98","Bin.8.34","Bin.8.46","Bin.7.78","Bin.6.82","Bin.0.26","Bin.0.22","Bin.0.34","Bin.0.42","Bin.0.30","Bin.0.50","Bin.0.46","Bin.9.22","Bin.9.50","Bin.9.42","Bin.9.34","Bin.9.18","Bin.8.90","Bin.6.90","Bin.9.46","Bin.0.38","Bin.7.46","Bin.7.06","Bin.7.02","Bin.7.70","Bin.7.94","Bin.7.10","Bin.9.94","Bin.9.70","Bin.9.26","Bin.8.18","Bin.8.02"
"Bin.1.06",0.4400596,0.6825489,0.6299871,0.7539781,0.6871384,0.7864025,0.7915886,0.7218808,0.7911602,0.8180947,1,0.5009376,0.7898803,0.7685067,0.6774954,0.6980065,0.7566536,0.6377952,0.6558951,0.7001827,0.5668876,0.6619623,0.4675248,0.5514735,0.2621225,0.4801582,0.4958297,0.2463738,0.3612658,0.2504374,0.07394749,0.1608136,0.1241755,0.1757194,0.5557819,0.6314247,0.4443647,0.3004686,0.4466814,0.4950935,0.6862822,0.4462128,0.447099,-0.1296117,-0.1833831,0.1156423,0.2223388,0.2975119,0.4486192,0.5234519,0.5902815,0.4142485,0.4016712,0.1727341,0.222722,0.3298269,0.3513968,0.3356778,0.2820738,0.3505169,0.3727898,0.2064832,0.2281267,-0.09098248,0,0,0,0.09450316,-0.05841886,0.1703822,0.2891605,0.3292517,0.308225,0.1811783,0.2645601,0.1146983,0.3498431,0,0.3291249,0.3603948,-0.4641571,-0.1581672,-0.06359715,-0.1707665,-0.1419114,0.157298,0,-0.1976597,0.09525539,0.07310559,-0.09657805,-0.3048415,-0.3122847,-0.3113496,-0.3103044,-0.1333825,-0.113583,-0.1295179,-0.1319758,-0.5378938,-0.5199515,-0.554445,-0.5652232,-0.5928845,-0.5636151,-0.5722987,-0.2118262,-0.2236707,-0.3123169,-0.3311733,-0.4813793,-0.1333693,-0.2486433,0.09084283,0.1314634,0.105865,0,0,0,0,0,0,0.06110455,0,-0.1190354,-0.1490505,-0.1594851,-0.1618217,-0.1678471,-0.1981701,-0.1986103,-0.06137673,-0.186487,0,-0.282167,-0.1174565,-0.1774495,-0.2370649,0.09995334,-0.1650473,-0.1258512,-0.3248698,-0.2057812,-0.2274899,-0.3937714,-0.3668515,-0.3527388,-0.3493112,-0.2797821,-0.2537497,-0.2689351,-0.2798211,-0.1775859,0.3032573,0.3168537,0.4114296,0.3395959,0.2768945,0.3685406,0.3224693,0.2825281,0,0,0,0.05737401,-0.1035134,0,0.09614316,0.5253434,0.3665604,0.1779126,0.08749918,0.2491899,0.3387873,0.2763093,0.1966159,0.269689,0.2410755,0.1075185,0.2689331,0.2724815,0.1072915,0.1942324,0,0,0.4111425,0.05641703,0.08865941,0.1067688,-0.1401536,-0.09070776,0,0,-0.09168864,0.1545194,-0.09462161,0.1629688,0.2558903,0.1510451,0
"Bin.1.54",0.2047921,0.4966935,0.4526975,0.5066903,0.4866121,0.5074756,0.507623,0.4824096,0.6062655,0.611854,0.5009376,1,0.7031961,0.6736082,0.7691137,0.6216186,0.6575014,0.5973918,0.6188462,0.633311,0.684408,0.7148825,0.3712829,0.2214773,0.2675462,0.4550283,0.5106371,0.1643683,0.1614104,0.3231129,0.4111946,0.6175255,0.2277112,0.2632425,0.4347354,0.4920554,0.4062905,0.239732,0.3151072,0.3530388,0.5210798,0.5090147,0.2326903,0.1476289,0.2257713,0.1003348,0.2331459,0.3908675,0.1726959,0.2830571,0.3568962,0,0.1516217,0.6107814,0.3764783,0.3652116,0.2131233,0.3726395,0.4472175,0.5603304,0.4412673,0.4009879,0.4180937,0,0.06830258,0.1883614,-0.09505952,0,0,0,0.1676679,0.092876,0.4862198,0.2941654,0.2502873,0.08371432,0.3779267,0.2604093,0.2541506,0.2433743,-0.1349214,-0.1162436,-0.1136468,-0.2390259,-0.2200741,0,0,-0.1936687,0,0.1070372,0,-0.1479264,-0.164476,-0.168491,-0.1854517,0.05108375,0.09149037,0,-0.05211618,-0.4285906,-0.3033429,-0.3554875,-0.314013,-0.3285106,-0.3232886,-0.3423886,-0.1464033,-0.2116147,-0.2249625,-0.2053169,-0.3116307,-0.1644288,-0.2199312,0,0,-0.06676726,-0.3104357,-0.1849131,-0.141953,-0.1295765,-0.2402165,-0.1561904,-0.5886024,-0.2379655,-0.3039828,-0.2643185,-0.2675472,-0.2672332,-0.3005819,-0.3160509,-0.07528058,0.06073069,-0.07660092,0,-0.09442417,-0.3094229,-0.3681832,-0.1689507,-0.2828114,-0.09051329,-0.3355142,-0.2019313,-0.1675645,-0.2499489,-0.3619654,-0.3937369,-0.3533111,-0.3424244,-0.2981827,-0.2939969,-0.2881127,-0.2397517,-0.2158882,0.2515861,0.3282788,0.2797695,0.2129355,0.1951329,0.239437,0.2682889,0.06297899,0,0,0.05301109,0.1338529,-0.098548,0,0.187584,0.1479469,0.217058,0.4574763,0.2079168,0.250333,0.2732235,0.2192772,0.1578754,0.206566,0.2283933,0,-0.2054346,-0.06021613,-0.05550876,-0.1803151,-0.2569875,-0.08829751,0,0.1294071,0,0,0,0.1404426,0.3093927,0,-0.1423806,-0.1289493,-0.1644574,0.2380697,-0.5521888,0.05339379,-0.08221688
"Bin.1.74",0.4549365,0.725443,0.700055,0.796921,0.7008866,0.7896578,0.8191314,0.7641447,0.7994425,0.8203551,0.7898803,0.7031961,1,0.9468371,0.8113146,0.8016818,0.8389595,0.6450245,0.7427533,0.7855886,0.7184026,0.7968397,0.5403316,0.3766105,0.2836235,0.6228853,0.6064973,0.1161244,0.1515856,0.3322083,0.2111799,0.2989204,0.2559326,0.3384812,0.5545215,0.6973832,0.4928221,0.3418545,0.4367484,0.4902176,0.6620532,0.4382646,0.2653379,0,-0.05397842,0.08226296,0.1903225,0.2560217,0.2436703,0.3991018,0.528692,0.2060387,0.2350305,0.3045085,0.3527151,0.2943176,0.2463611,0.3475531,0.3365041,0.4536433,0.3062017,0.2903857,0.2255606,-0.1091146,0,0,0,0,-0.0954098,0.06875245,0.1819468,0.2284138,0.4413427,0.2064798,0.3236266,0,0.2915426,0.2571356,0.3347622,0.2577481,-0.3707247,-0.2139565,-0.2099844,-0.3211099,-0.2844551,0.09443718,0,-0.3278534,0.09630379,0.08528893,0.07955744,-0.2366238,-0.2603024,-0.2513609,-0.274161,0,0,0,0,-0.6044547,-0.5156888,-0.5604409,-0.5554317,-0.5771232,-0.5611429,-0.570593,-0.2235911,-0.2670084,-0.3020831,-0.4190934,-0.5580437,-0.1441731,-0.2315228,0,0,0,-0.2220158,-0.1052582,-0.0678831,0,-0.1733323,-0.0810931,-0.156392,-0.1798884,-0.258457,-0.2541236,-0.2652966,-0.267453,-0.2837545,-0.3060706,-0.2305571,0,-0.1884623,-0.1143896,-0.2348572,-0.2367576,-0.2717348,-0.315895,-0.1169993,-0.2213308,-0.2859462,-0.2607824,0,-0.2352162,-0.4094193,-0.3986992,-0.3937987,-0.3945536,-0.3439712,-0.3146655,-0.3192223,-0.3304342,-0.1894357,0.3622264,0.4403664,0.476586,0.3573774,0.318735,0.4614265,0.3574663,0.2024514,0.1077156,-0.05327382,0,0.1190659,0,0,0.1617431,0.4084202,0.3660899,0.2265253,0.1868247,0.2815153,0.2549533,0.122347,0.1048759,0.2378969,0.2787662,0.1069403,0.08056641,0.1357095,-0.1381616,-0.05376414,-0.1271958,-0.160146,0.2588964,0.06412536,0.05524288,0,-0.1315698,0,0,0,0,0,-0.1263097,0.1380963,0,0.1708821,0
"Bin.1.70",0.5101295,0.8533198,0.8016026,0.8813697,0.81393,0.8438642,0.8861432,0.8862035,0.8353008,0.7236961,0.7685067,0.6736082,0.9468371,1,0.8496484,0.8590146,0.9017178,0.6945275,0.8037245,0.8614992,0.7776473,0.8298837,0.632537,0.3593973,0.246702,0.667306,0.6302266,0.1585743,0.1504272,0.3483043,0.2203591,0.3151673,0.2661216,0.3208823,0.5324708,0.7325034,0.5153037,0.3140269,0.3809925,0.4850686,0.6063209,0.4436668,0.2571914,0,0,0,0.2055376,0.2121869,0.1327205,0.3238203,0.4060317,0.117638,0.1868826,0.2108159,0.2453665,0.2100911,0.1428088,0.2865253,0.2877648,0.3686997,0.2606119,0.2552746,0.1656194,-0.2054164,0,-0.1179219,-0.1650364,-0.1552254,-0.1666214,0,0,0,0.3713126,0.1775559,0.338489,0,0.2920269,0.2364041,0.2379209,0.2061523,-0.4654285,-0.3639042,-0.3179772,-0.4903019,-0.4341549,0,0,-0.33314,0.08162969,0,0,-0.2297601,-0.2613498,-0.25822,-0.2805187,-0.06727994,0,-0.06394862,-0.07715241,-0.6317845,-0.5736895,-0.6328911,-0.6274491,-0.652676,-0.6375696,-0.6428307,-0.2198954,-0.2580423,-0.2805596,-0.3582716,-0.5628414,-0.1876506,-0.2664065,0.0554756,0.05063466,0,-0.2009231,-0.1132115,-0.05975469,0,-0.1519225,-0.05520223,-0.1483938,-0.1626447,-0.2477977,-0.2658456,-0.2829555,-0.2769225,-0.3151649,-0.3258236,-0.2492544,-0.09812677,-0.1327171,-0.08214238,-0.2312846,-0.1996324,-0.2691503,-0.3075776,-0.09461407,-0.1384988,-0.2305185,-0.2651684,-0.1070418,-0.1833474,-0.3762497,-0.3590831,-0.4160438,-0.4123847,-0.3556701,-0.3268324,-0.3343553,-0.3449598,-0.2558857,0.469688,0.5252565,0.5714273,0.4789667,0.410312,0.5524548,0.4508517,0.3592708,0.1675589,0.06507638,0.07411426,0.2052936,0.0584665,0.06498221,0.1878402,0.4427433,0.4415813,0.2518284,0.242159,0.3730988,0.2414568,0.1262359,0.08331484,0.217286,0.2447483,0.1693401,0.1088181,0.1470189,-0.09187754,0,-0.07627371,-0.0846786,0.2641517,0,0,0,-0.06279509,0,0.09512284,0,0,0,-0.07357911,0.197581,0.08471925,0.1528984,0
"Bin.1.58",0.4828198,0.7079382,0.6358516,0.8037438,0.7846272,0.6744597,0.7074882,0.7133236,0.7473155,0.683591,0.6774954,0.7691137,0.8113146,0.8496484,1,0.8905373,0.9135452,0.7185865,0.8263331,0.8284267,0.8567656,0.881493,0.5609437,0.4318875,0.2996202,0.5923725,0.6073067,0.120513,0.2632193,0.3014939,0.2882594,0.3768455,0.2830313,0.3639047,0.5403329,0.6981556,0.5693838,0.2907148,0.3094779,0.4663182,0.565933,0.6009014,0.3181279,0.07380187,0,0.08583486,0.2937982,0.4549023,0.2222289,0.4478206,0.4382178,0.1653667,0.1928807,0.2986862,0.3269915,0.2427484,0.1659789,0.4080669,0.3114375,0.4094322,0.355547,0.2563273,0.2162115,-0.07383706,0,0,0,0,0,0.0758136,0.2176309,0.1159169,0.4580108,0.2989602,0.3690958,0.1624161,0.3065026,0.4052558,0.4227943,0.3635151,-0.3867363,-0.18238,-0.1787528,-0.3241523,-0.2937804,0,0.05540145,-0.2431115,0.166887,0.0555221,0.07396263,-0.135285,-0.1694239,-0.1725793,-0.1891574,0.08014663,0.1427902,0,0,-0.6204893,-0.5876683,-0.6546774,-0.6014012,-0.6289251,-0.6038567,-0.6234098,-0.2396452,-0.2575427,-0.2900757,-0.3913073,-0.5024524,-0.1817148,-0.1891791,-0.1055919,-0.1291128,-0.1436225,-0.2842048,-0.281055,-0.2294779,-0.2042101,-0.3302794,-0.2362224,-0.286126,-0.3643914,-0.3986077,-0.3983702,-0.4127733,-0.3981935,-0.4564444,-0.4519637,-0.2855584,-0.05508421,-0.1585902,-0.09080174,-0.1770468,-0.2043241,-0.28265,-0.2874389,-0.1137927,-0.1438473,-0.2091071,-0.2865247,-0.09177602,-0.2374694,-0.3837746,-0.3871256,-0.4558702,-0.4529223,-0.409149,-0.3964225,-0.3981314,-0.3389806,-0.2892143,0.3989288,0.5086314,0.5198657,0.4041353,0.3008774,0.4334814,0.3661265,0.2696709,0.1433825,0.0525793,0.1591043,0.1366736,0,0.1150241,0.1003151,0.2660981,0.311479,0.2967522,0.1821022,0.3447618,0.2104546,0.1582326,0.09072984,0.1570529,0.1573256,0,-0.06986168,-0.08932559,-0.05377418,0,0,-0.1440623,0.05478682,-0.1389166,-0.06072957,0,-0.1177104,0,0.1278702,0,-0.1237055,-0.0584194,0,0.2631527,0,0.185066,0
"Bin.1.66",0.5773303,0.7286476,0.6406542,0.8426251,0.8099734,0.6605351,0.7132466,0.7723314,0.7606067,0.6658804,0.6980065,0.6216186,0.8016818,0.8590146,0.8905373,1,0.9212182,0.7848469,0.82528,0.8020821,0.7706554,0.8628379,0.5161909,0.3097515,0.4483351,0.577036,0.6497654,0.2427947,0.4503261,0.36086,0.2664611,0.3161625,0.3318376,0.4351658,0.6542656,0.71191,0.5128354,0.4146271,0.3878392,0.4545645,0.6528295,0.6063681,0.4417831,0.1287058,0.05699663,0.09734836,0.305977,0.4701549,0.2944188,0.5163818,0.4767442,0.1962695,0.3283513,0.2365043,0.3159712,0.2420726,0.1882519,0.3824547,0.2730573,0.3582418,0.4178705,0.3182949,0.2583492,-0.2019647,0,-0.05776637,0,-0.05238195,0.06819062,0.1867848,0.2136457,0.06222997,0.3357577,0.175888,0.2055376,0.197602,0.3797243,0.3897425,0.2882163,0.3019607,-0.4049059,-0.408119,-0.3183263,-0.3966501,-0.3908315,-0.05070749,0.1045461,-0.2827668,0.1783576,0.1253049,-0.05870272,-0.1108025,-0.1464101,-0.1418092,-0.1570273,0.1078429,0.1687246,0.05742227,0.06818569,-0.6362926,-0.5457097,-0.6144814,-0.5693595,-0.594015,-0.5989819,-0.6040874,-0.2202957,-0.2476082,-0.2655276,-0.38377,-0.5226487,-0.15626,-0.1842626,-0.0639779,-0.06795558,-0.07810385,-0.1995741,-0.1990177,-0.1623473,-0.1369371,-0.2258462,-0.1344107,-0.1434111,-0.2360684,-0.307369,-0.3206079,-0.3508934,-0.3347669,-0.3900069,-0.3694191,-0.3511519,-0.05806361,-0.1337629,0,-0.1959204,-0.189734,-0.2391146,-0.3388011,-0.05879907,-0.1764833,-0.2340688,-0.2803324,-0.1339237,-0.2470791,-0.3881217,-0.4003842,-0.3697283,-0.360638,-0.3222694,-0.3098126,-0.3124043,-0.3533793,-0.2563324,0.4348269,0.51514,0.5691454,0.4922318,0.3657562,0.5181926,0.4589019,0.3535247,0.2011463,0.1165688,0.1630518,0.1280149,0,0.1434528,0.1154761,0.3627296,0.4248636,0.2640457,0.1626544,0.2917544,0.2175639,0.1268619,0.06239634,0.08317033,0.09642634,-0.05537601,0.05255606,0.1053017,0,0.05826911,0,0,0.1520911,-0.1252698,0,-0.06901328,-0.1037137,-0.07168306,0.1183723,0.07111786,-0.05366274,0,0,0.2319562,0.1255226,0.2396197,0
"Bin.1.62",0.4694354,0.7632215,0.6692035,0.8617145,0.7996295,0.7526167,0.8120154,0.8145399,0.8728338,0.7187096,0.7566536,0.6575014,0.8389595,0.9017178,0.9135452,0.9212182,1,0.7155075,0.786971,0.7941242,0.7225303,0.7909938,0.553274,0.279772,0.2638341,0.5412597,0.6166381,0.1859126,0.3421464,0.3414421,0.2479901,0.3129161,0.2763716,0.3500996,0.6191788,0.7189266,0.4973354,0.3854537,0.45746,0.5846388,0.7049187,0.6667915,0.4863903,0.05477032,0.05671277,0.1463518,0.3426925,0.4178725,0.3477776,0.5404,0.5179939,0.3190349,0.321372,0.2856103,0.3521526,0.3477131,0.3131038,0.4988483,0.3729247,0.4293983,0.4617061,0.3680893,0.3086631,-0.1319961,0,-0.07769132,-0.1494682,-0.07527812,0,0.1029872,0.1071018,0.1134401,0.3377482,0.2473053,0.3005677,0.07175977,0.3403424,0.3042812,0.2979301,0.4108255,-0.456782,-0.404801,-0.2813196,-0.4324124,-0.4105061,0,0,-0.2474799,0.102453,0,-0.06763662,-0.1385422,-0.1739374,-0.1714381,-0.1875199,-0.06866041,0,-0.1297705,-0.1146492,-0.578079,-0.596717,-0.6529137,-0.6175932,-0.6365391,-0.6188964,-0.6429677,-0.1199696,-0.1849361,-0.2323348,-0.3576308,-0.5137527,-0.1955929,-0.2252649,0,0,-0.06542821,-0.2434344,-0.226721,-0.1802166,-0.1515561,-0.2634011,-0.1634314,-0.1796644,-0.2947855,-0.3376134,-0.3579832,-0.3777252,-0.3651812,-0.3818984,-0.4088424,-0.2061256,-0.07210025,-0.1340655,0,-0.1546335,-0.149556,-0.1882114,-0.2661492,0,-0.1319541,-0.1753007,-0.3727915,-0.1641747,-0.2788993,-0.4232165,-0.4263841,-0.4073731,-0.4010925,-0.3576337,-0.3641216,-0.3626473,-0.3281306,-0.282344,0.3863284,0.4786055,0.4720133,0.4382632,0.3147418,0.4410169,0.3708125,0.304787,0.1443524,0,0.1308908,0.0673251,-0.05269242,0.06199912,0.1389004,0.3354675,0.3505376,0.1600551,0.2016497,0.3759924,0.2176242,0.1533473,0.07184681,0.1339565,0.1487117,0,0,0.05104938,0,0.05092882,0,-0.1049495,0.138261,-0.0540504,0,-0.068867,-0.05533503,0,0.1147909,0,-0.1352148,0,0.0713683,0.2498691,0.1274882,0.1840177,-0.07130803
"Bin.1.38",0.4103946,0.5980226,0.4933651,0.6772896,0.649593,0.4903019,0.5453178,0.6336635,0.6490101,0.5899236,0.6377952,0.5973918,0.6450245,0.6945275,0.7185865,0.7848469,0.7155075,1,0.7422708,0.693955,0.7052434,0.7103595,0.3483274,0.2581447,0.404229,0.5480751,0.6115045,0.1691889,0.603678,0.408724,0.2831118,0.4183356,0.309488,0.4168755,0.7610462,0.5927481,0.5091626,0.4507274,0.4233554,0.2910218,0.5891954,0.5413946,0.5151853,0.2273544,0.08598967,0.1203806,0.2391862,0.5972188,0.4025212,0.5561534,0.36488,0.1478344,0.3155619,0.3289083,0.29076,0.2424885,0.2003615,0.2713221,0.33059,0.3940718,0.5495215,0.3300144,0.2781765,-0.09807936,0,-0.1005954,0,0,0.06964498,0.2593795,0.2154327,0,0.3335358,0.3528157,0.3592339,0.4930705,0.581271,0.1951955,0.1871285,0.2040096,-0.4129279,-0.2978391,-0.2366502,-0.3009567,-0.3067038,-0.08625449,0,-0.2246109,0.1021833,0.1568486,-0.0826371,-0.131378,-0.152345,-0.1525694,-0.1557843,0.1429051,0.1664548,0.09967796,0.09802299,-0.5038215,-0.5660988,-0.5799732,-0.5447509,-0.5674414,-0.6000873,-0.592993,-0.1986272,-0.2321672,-0.2524735,-0.313834,-0.4309236,0,-0.2953197,-0.06233611,-0.06854379,-0.05422636,-0.1742993,-0.1693266,-0.1514956,-0.1277602,-0.1526097,-0.1194737,-0.1962666,-0.2303594,-0.287499,-0.2540564,-0.2921749,-0.282962,-0.3132237,-0.3029621,-0.2320803,0,0,0,-0.1358055,-0.07360944,-0.184956,-0.2111165,-0.08588258,-0.05338035,-0.1545808,-0.3055927,-0.1397305,-0.1995826,-0.3243724,-0.3633704,-0.3403039,-0.3215631,-0.2871434,-0.2734277,-0.2715742,-0.2532093,-0.29673,0.3323188,0.4362864,0.4388749,0.3419889,0.2493017,0.3605294,0.4158528,0.1796085,0.07057627,0,0.05360536,0,0.1069047,0.1857263,0.2247161,0.3363677,0.4638562,0.3001822,0.1714675,0.2209538,0.2867037,0.1641547,0.09684695,0,0,-0.1234772,0.06448579,0.1004697,0,0,-0.05062805,-0.1238926,0.1465162,-0.1556496,0,-0.07748314,0,0,0.2087421,0.1012995,0,0.1199764,0,0.2275618,0,0,0.05368009
"Bin.1.98",0.5132616,0.6755164,0.5566096,0.7470521,0.7210856,0.5727431,0.6342693,0.6877993,0.6482744,0.5823537,0.6558951,0.6188462,0.7427533,0.8037245,0.8263331,0.82528,0.786971,0.7422708,1,0.8746143,0.8149803,0.8379223,0.6933201,0.5015808,0.3737686,0.7638252,0.8299769,0.2316847,0.2955616,0.2363012,0.2230943,0.3427008,0.2069032,0.3173067,0.5878649,0.7304259,0.5082002,0.3276085,0.3298555,0.3553769,0.5127382,0.5110187,0.2454044,0.2117569,0.1086191,0.06069908,0.2518531,0.4047672,0.3182798,0.4266407,0.3833221,0.1274921,0.3479371,0.2774431,0.2256505,0.1663206,0.1320646,0.3122654,0.2719597,0.3870459,0.3307192,0.3143757,0.1907721,0,0,0,0.1114826,0,0.131501,0.235453,0.2618968,0.1658822,0.4417605,0.4495797,0.5298707,0.2038439,0.4334759,0.3910969,0.3246842,0.2114265,-0.3472799,-0.270978,-0.1264493,-0.2870631,-0.2264354,0,0.1379797,-0.3033753,0.1405019,0.06732616,0.1080343,0,-0.07064634,-0.06887386,-0.08281741,0.1813085,0.2358857,0.1563309,0.1706232,-0.5675416,-0.522529,-0.5972156,-0.5287896,-0.5466252,-0.5472061,-0.5529357,-0.2588718,-0.2926292,-0.3079505,-0.3886421,-0.5510562,-0.2415875,-0.3593852,-0.2081262,-0.227083,-0.2326045,-0.3594552,-0.3450412,-0.2954198,-0.2675717,-0.3752965,-0.262827,-0.2708268,-0.327217,-0.4372906,-0.4285519,-0.4712768,-0.4550887,-0.5215741,-0.4806701,-0.3920682,-0.1307527,-0.1489607,-0.1642626,-0.2896143,-0.3118916,-0.332194,-0.3759491,-0.1848189,-0.3186821,-0.3352618,-0.3321483,-0.2452345,-0.1460797,-0.2927874,-0.332999,-0.4107422,-0.401108,-0.4000985,-0.4057385,-0.4046182,-0.4343897,-0.3875753,0.2809973,0.421977,0.4971738,0.2939961,0.190623,0.4035199,0.338193,0.2452998,0,0,0,0,0.09663969,0.128042,0.2159208,0.3569215,0.3954349,0.1567956,0.130826,0.2070798,0.1668334,0,0,0,0.08050948,0,0,0,-0.1146359,-0.05330118,-0.1078269,-0.1592232,0.08265486,-0.2429774,0,-0.1132659,-0.2225399,0,0.1632688,0.05090031,0.1023931,0.2313651,-0.1303263,0.1293012,0,0,0
"Bin.1.86",0.4138053,0.7866123,0.7185509,0.792109,0.7670786,0.7220448,0.7447344,0.7721789,0.7044578,0.5764758,0.7001827,0.633311,0.7855886,0.8614992,0.8284267,0.8020821,0.7941242,0.693955,0.8746143,1,0.8240494,0.8493425,0.6174086,0.4195093,0.2954028,0.6705636,0.6053467,0.1133159,0.2008226,0.2690162,0.195729,0.3317433,0.1923345,0.2129922,0.5091221,0.6722913,0.4873419,0.2168506,0.2510377,0.3824761,0.4533128,0.4229925,0.2076968,0,0.05999205,0,0.1842673,0.2596262,0.1254134,0.2946774,0.3448568,0,0.1676802,0.1636546,0.1304316,0.1242851,0,0.1860282,0.2456176,0.28895,0.2076162,0.1791943,0.1537072,-0.09313698,0,-0.07587698,-0.0911139,0,-0.07420101,0,0.1503211,0,0.3612343,0.3239092,0.4597353,0.114123,0.3855391,0.1653728,0.2414677,0.1567207,-0.439188,-0.2724888,-0.2186002,-0.4016646,-0.3270055,-0.07303747,0.05303397,-0.2589686,0.2604036,0,0,-0.1441271,-0.1635677,-0.1736889,-0.1973857,0,0.07193821,0.05465181,0.05457774,-0.584906,-0.5270816,-0.6027425,-0.5827277,-0.6141029,-0.585233,-0.5944776,-0.2401138,-0.3138864,-0.3047257,-0.3042557,-0.5300799,-0.2854103,-0.3575836,0,0,0,-0.2076713,-0.1532635,-0.08810335,-0.06490424,-0.1855913,-0.07911268,-0.1703341,-0.1584468,-0.2372733,-0.2696344,-0.299565,-0.2818861,-0.3498945,-0.3274399,-0.2965963,-0.1234871,-0.1143448,-0.1350081,-0.1684819,-0.2470097,-0.3389005,-0.3272137,-0.09741479,-0.1488271,-0.2015211,-0.2851979,-0.1352768,0,-0.1968007,-0.1964207,-0.3766689,-0.363577,-0.3055558,-0.2940431,-0.3020108,-0.3563044,-0.3596454,0.3815679,0.4506405,0.5429033,0.3913989,0.2905992,0.4664657,0.4105731,0.3772798,0.05608277,0,0.07922957,0.1825127,0.1656957,0.2056191,0.10035,0.3899758,0.3331809,0.2402187,0.1314561,0.2972278,0.2979887,0.1746306,0.1476741,0.1990012,0.2351879,0.1673651,0.1322775,0.1088628,0,0,-0.06152769,-0.06745229,0.1882282,-0.2090845,0,0,-0.0996916,0,0.1965108,-0.05127087,0,0.1292958,0,0.2610655,0.05543845,0,-0.09673159
