"","Bin.8.02","Bin.8.18","Bin.9.26","Bin.9.70","Bin.9.94","Bin.7.10","Bin.7.94","Bin.7.70","Bin.7.02","Bin.7.06","Bin.7.46","Bin.0.38","Bin.9.46","Bin.6.90","Bin.8.90","Bin.9.18","Bin.9.34","Bin.9.42","Bin.9.50","Bin.9.22","Bin.0.46","Bin.0.50","Bin.0.30","Bin.0.42","Bin.0.34","Bin.0.22","Bin.0.26","Bin.6.82","Bin.7.78","Bin.8.46","Bin.8.34","Bin.8.98","Bin.7.74","Bin.8.06","Bin.8.10","Bin.8.50","Bin.8.70","Bin.8.74","Bin.8.62","Bin.8.78","Bin.8.14","Bin.8.30","Bin.8.58","Bin.8.66","Bin.8.26","Bin.8.38","Bin.8.42","Bin.6.86","Bin.7.50","Bin.6.58","Bin.6.62","Bin.6.54","Bin.6.34","Bin.6.42","Bin.8.82","Bin.9.14","Bin.8.86","Bin.7.14","Bin.8.54","Bin.9.58","Bin.9.62","Bin.9.66","Bin.9.74","Bin.9.82","Bin.9.86","Bin.9.98","Bin.9.54","Bin.9.90","Bin.9.78","Bin.6.98","Bin.6.66","Bin.6.94","Bin.6.74","Bin.6.78","Bin.6.70","Bin.9.10","Bin.9.06","Bin.9.30","Bin.8.94","Bin.9.02","Bin.0.66","Bin.0.70","Bin.0.74","Bin.9.38","Bin.0.54","Bin.0.58","Bin.0.62","Bin.7.18","Bin.7.98","Bin.7.22","Bin.7.26","Bin.7.38","Bin.7.42","Bin.7.34","Bin.7.54","Bin.7.82","Bin.7.66","Bin.7.86","Bin.7.58","Bin.7.62","Bin.7.30","Bin.3.04","Bin.3.06","Bin.4.04","Bin.4.06","Bin.6.30","Bin.6.38","Bin.6.50","Bin.6.46","Bin.2.74","Bin.3.30","Bin.2.18","Bin.2.34","Bin.3.02","Bin.3.26","Bin.2.54","Bin.2.70","Bin.2.66","Bin.2.58","Bin.3.98","Bin.1.22","Bin.1.26","Bin.4.02","Bin.2.86","Bin.2.90","Bin.2.78","Bin.2.82","Bin.2.94","Bin.2.46","Bin.2.50","Bin.3.18","Bin.3.34","Bin.2.62","Bin.3.14","Bin.3.58","Bin.4.38","Bin.3.94","Bin.3.54","Bin.3.70","Bin.1.34","Bin.3.86","Bin.3.90","Bin.3.38","Bin.3.46","Bin.3.50","Bin.3.78","Bin.3.82","Bin.3.22","Bin.3.42","Bin.2.14","Bin.2.38","Bin.2.42","Bin.1.30","Bin.2.26","Bin.4.18","Bin.3.62","Bin.3.66","Bin.1.18","Bin.2.22","Bin.1.46","Bin.2.30","Bin.3.74","Bin.4.14","Bin.1.94","Bin.2.10","Bin.1.90","Bin.4.10","Bin.4.30","Bin.4.22","Bin.4.34","Bin.4.26","Bin.1.14","Bin.7.90","Bin.2.02","Bin.2.06","Bin.3.10","Bin.1.10","Bin.2.98","Bin.1.78","Bin.1.82","Bin.1.86","Bin.1.98","Bin.1.38","Bin.1.62","Bin.1.66","Bin.1.58","Bin.1.70","Bin.1.74","Bin.1.54","Bin.1.06","Bin.1.50","Bin.1.42","Bin.0.94","Bin.0.98","Bin.1.02","Bin.0.86","Bin.0.90","Bin.0.78","Bin.0.82","Bin.8.22"
"Bin.9.46",0.31548,0.74509,0.96058,0.05243,0.47471,0.18271,0.6137,0.31043,0.15009,0.94019,0.64135,4.2494e-06,NA,0.00040096,0.00013,0.042785,0.091332,0.003643,0.0065537,0.00010401,0.094471,0.04584,0.12204,0.08476,0.018875,0.038283,0.090166,0.61621,0.045644,0.96183,0.2,0.0091738,0.044108,0.032851,0.069921,0.34594,0.68121,0.53753,0.66138,0.46014,0.27637,0.2425,0.11954,0.19973,0.22711,0.54496,0.63906,0.021276,0.030613,0.0093848,0.005752,0.0094764,0.043239,0.032774,0.013587,0.019208,0.0091505,0.23473,0.42853,0.57581,0.14394,0.28766,0.037529,0.26116,0.15747,0.051538,0.0059585,0.0011035,0.023375,0.0025831,8.0403e-05,2.6653e-05,9.7391e-05,8.8377e-05,5.1235e-05,2.2503e-05,6.5986e-06,0.0021946,3.4437e-05,6.1792e-05,7.5612e-05,6.1046e-05,5.3565e-05,3.7845e-05,0.0014121,0.0023835,0.0025719,0.09358,0.66115,0.47244,0.46199,0.17316,0.098777,0.19789,0.69904,0.90494,0.95522,0.94588,0.36926,0.41105,0.2391,0.29189,0.29274,0.12514,0.16361,0.31078,0.31894,0.37203,0.29196,0.12171,0.57315,0.92401,0.20772,0.7312,0.45223,0.89744,0.69106,0.97321,0.78934,0.3865,0.69175,0.11618,0.10842,0.5043,0.35558,0.053211,0.079734,0.35919,0.56435,0.69399,0.2265,0.083593,0.51319,0.08374,0.39416,0.91881,0.35427,0.60015,0.3807,0.71839,0.29257,0.35512,0.56463,0.23411,0.41383,0.087517,0.46975,0.66812,0.28258,0.39011,0.3934,0.66017,0.32402,0.027785,0.15485,0.18897,0.043145,0.87334,0.45343,0.8267,0.13442,0.56539,0.6895,0.12018,0.18596,0.52266,0.3053,0.74229,0.49799,0.70006,0.5414,0.28296,0.31282,0.76717,0.60291,0.71281,0.95143,0.32038,0.9265,0.98863,0.99165,0.73527,0.86892,0.9252,0.91452,0.67525,0.91697,0.70318,0.91815,0.54036,0.63779,0.82393,0.91545,0.79347,0.72738,0.71011,0.7392,0.37551,0.86601,0.89533
"Bin.6.90",0.73029,0.2827,0.14027,0.75332,0.3644,0.88168,0.85913,0.035932,0.024781,0.84963,0.085974,0.003155,0.00040096,NA,5.8094e-05,0.015753,0.11583,0.12164,0.064566,0.001826,0.2477,0.01295,0.0010611,0.0036752,0.004133,0.0081597,0.007605,0.006346,0.0023071,0.054536,0.071733,0.0055459,0.0287,0.97141,0.48697,0.21901,0.587,0.61585,0.53722,0.67125,0.47316,0.28609,0.12456,0.22872,0.91735,0.69857,0.68309,3.9218e-11,0.0010374,4.8918e-05,3.0546e-05,5.9511e-05,0.00059349,0.00048551,0.49382,0.80444,0.55961,0.25938,0.56496,0.38725,0.037401,0.10733,0.00055578,0.061085,0.50989,0.45774,0.023009,0.23149,0.022364,5.8133e-06,4.9653e-07,1.2194e-07,1.4831e-06,7.5202e-07,6.7634e-07,5.6094e-06,2.4988e-05,0.035672,4.078e-06,2.0356e-05,2.032e-06,2.0303e-06,1.3336e-06,0.00010205,0.00011431,6.6592e-05,0.00013501,0.4949,0.68657,0.89205,0.58172,0.93208,0.78569,0.61343,0.62365,0.70801,0.82589,0.87413,0.26074,0.36355,0.053257,0.14294,0.14693,0.12857,0.15543,0.93328,0.93348,0.9603,0.95943,0.61758,0.67258,0.089989,0.079812,0.53211,0.28023,0.59367,0.83424,0.63582,0.66259,0.34974,0.66674,0.041684,0.13475,0.1619,0.0027295,0.0090168,0.043079,0.33719,0.87712,0.27257,0.32077,0.013297,0.15287,0.05431,0.83108,0.45804,0.06298,0.9966,0.8316,0.76311,0.72824,0.43581,0.52685,0.99403,0.65676,0.49383,0.88598,0.63136,0.69765,0.99019,0.27046,0.869,0.043129,0.23037,0.32988,0.45568,0.069792,0.73296,0.4067,0.61642,0.58831,0.76611,0.48968,0.032528,0.47449,0.24557,0.16795,0.48589,0.61565,0.22586,0.94541,0.82126,0.39724,0.32527,0.37435,0.30736,0.2955,0.16327,0.2928,0.24012,0.14506,0.089086,0.28042,0.7093,0.38605,0.33599,0.8455,0.65818,0.37043,0.69717,0.39678,0.75205,0.79342,0.71366,0.61413,0.2853,0.43969,0.35013,0.96742,0.92247
"Bin.8.90",0.007389,0.0024507,0.029677,0.20619,0.70265,0.19238,0.25423,0.070428,0.43097,0.5664,0.32532,3.8356e-05,0.00013,5.8094e-05,NA,0.011141,0.0032137,0.002422,0.01614,6.8607e-06,0.0047993,0.0045445,0.013847,0.0033279,0.007129,0.0088843,0.010577,0.0062931,0.0058271,0.021644,9.4739e-07,0,0.0025879,0.0074317,0.11852,0.0079082,0.59738,0.36929,0.23727,0.10171,0.0014342,0.00061395,7.1217e-05,0.0013208,0.0029467,0.0094785,0.01024,0.0001731,0.011059,0.00091835,0.00037841,0.0025899,0.025767,0.021414,0.26677,0.5159,0.14384,0.1884,0.32334,0.071495,0.038747,0.0082956,0.046786,0.44839,0.38355,0.74854,0.052082,0.22967,0.1817,0.072084,1.6319e-06,9.3524e-06,1.6884e-06,1.3925e-06,4.8419e-07,4.3421e-07,2.7914e-08,2.5625e-07,2.3916e-10,2.776e-08,4.8196e-08,4.5436e-08,7.1371e-08,9.325e-08,4.5553e-06,1.1877e-05,2.7548e-05,0.75867,0.7423,0.19671,0.62414,0.12194,0.066905,0.086234,0.16722,0.085684,0.11132,0.079866,0.5857,0.39902,0.96276,0.95746,0.73433,0.56707,0.7229,0.27484,0.25292,0.23603,0.24589,0.71651,0.9336,0.38376,0.12528,0.33883,0.75117,0.50873,0.73905,0.34034,0.7172,0.0056312,0.71527,0.40897,0.08725,0.5036,0.070723,0.27901,0.059916,0.51769,0.31456,0.70745,0.22763,0.020641,0.24479,0.39171,0.1081,0.033357,0.00036873,0.10959,0.15198,0.11538,0.068714,0.026386,0.068178,0.09381,0.038797,0.27261,0.042375,0.45763,0.31475,0.73312,0.59828,0.32061,0.061234,0.077496,0.090971,0.013103,0.029561,0.95036,0.1671,0.54125,0.58523,0.96232,0.90076,0.23879,0.44761,0.82331,0.30993,0.42708,0.064172,0.030364,0.93926,0.33157,0.55127,0.59446,0.29899,0.83179,0.043474,0.90555,0.35054,0.39456,0.19052,0.56823,0.30996,0.3383,0.2917,0.70551,0.063787,0.069453,0.99744,0.0030163,0.18019,0.23811,0.030006,0.020807,0.022209,0.13076,0.065272,0.0011673,0.017014,0.0031327
"Bin.9.18",0.049414,0.36177,0.81904,0.012309,0.18769,0.74984,0.66061,0.013378,0.038761,0.37736,0.028399,0.02486,0.042785,0.015753,0.011141,NA,1.782e-06,4.3537e-05,0.00011518,0.0072824,0.056369,0.051044,0.30646,0.17258,0.14682,0.062495,0.47619,0.03144,0.015846,0.23099,0.0373,0.078252,0.76478,0.13012,0.46047,0.026017,0.0081487,0.0001081,0.17026,0.0041294,0.02534,0.0023275,0.0047576,0.0048866,0.04266,0.32966,0.032349,0.029182,0.048409,4.972e-07,3.4714e-07,3.5671e-07,4.6364e-05,9.8087e-05,0.061097,0.099964,0.11188,0.58501,0.45541,0.001424,0.00012374,0.00037535,0.0051849,0.34349,0.32836,0.055032,0.00027027,0.031072,0.026655,0.065643,6.2011e-05,0.00059225,0.00016935,0.00019036,0.00024232,6.5272e-05,2.6888e-05,0.017218,2.1041e-05,0.00050392,0.00030678,0.00011832,0.00053694,1.37e-05,0.0015177,0.0026623,0.0022972,0.26705,0.11257,0.24823,0.010364,0.62891,0.41924,0.52226,0.98407,0.99629,0.69489,0.81548,0.6441,0.4027,0.69357,0.29052,0.26725,0.18401,0.23195,0.12962,0.13512,0.097799,0.11432,0.20135,0.79458,0.23323,0.23237,0.82892,0.84835,0.12412,0.14272,0.045175,0.10782,0.14933,0.28339,0.033087,0.13445,0.12958,0.036341,0.0041076,0.0021185,0.0080434,0.018948,0.26938,0.014961,0.12136,0.001779,0.063458,0.13647,0.34322,0.20926,0.99173,0.86991,0.45142,0.32393,0.44428,0.19598,0.13646,0.31459,0.3819,0.29417,0.34517,0.15563,0.24981,0.1679,0.22108,0.20158,0.74146,0.59533,0.89237,0.97558,0.69392,0.4304,0.88847,0.71861,0.77764,0.91369,0.73327,0.96987,0.28219,0.24609,0.87411,0.69575,0.75878,0.2905,0.6228,0.36826,0.33574,0.65231,0.55205,0.85771,0.18985,0.55048,0.57821,0.64163,0.26939,0.39133,0.46824,0.76106,0.31822,0.55877,0.26659,0.54202,0.9029,0.82398,0.99402,0.4166,0.60789,0.45641,0.74792,0.76122,0.28639,0.42001,0.51511
"Bin.9.34",0.0053232,0.11203,0.016661,0.00079235,0.015331,0.97012,0.60191,0.29303,0.73605,0.29707,0.38765,0.0036482,0.091332,0.11583,0.0032137,1.782e-06,NA,2.4195e-07,0.00031891,0.10453,0.033201,0.25635,0.26425,0.15269,0.28191,0.049765,0.36837,0.11705,0.18229,0.83862,0.023328,0.009427,0.20648,0.013967,0.55672,0.19316,3.7171e-05,0.00060878,0.00086111,0.089922,0.015055,0.025238,0.00087128,0.0029425,0.0046559,0.0017449,0.025483,0.044809,0.45749,4.7456e-05,5.9975e-05,4.5987e-05,0.00053559,0.00081837,0.32245,0.32908,0.31465,0.51089,0.59378,1.6284e-05,1.4475e-05,1.2375e-05,0.00032547,0.041409,0.05916,0.11945,0.00029929,0.0043558,0.021184,0.11989,0.0025117,0.0066585,0.0060164,0.0062075,0.0054543,0.0056968,0.019862,9.2116e-05,0.00029584,0.0023535,0.0048812,0.0040524,0.0083729,1.7774e-06,0.022978,0.036101,0.039894,0.43927,0.83497,0.99773,0.63202,0.62817,0.80263,0.78566,0.27465,0.2487,0.17545,0.24111,0.58631,0.41086,0.75323,0.77391,0.69781,0.94072,0.95543,0.068131,0.14928,0.15138,0.080299,0.32686,0.40875,0.72838,0.61865,0.58199,0.79795,0.35747,0.41198,0.15531,0.45779,0.066649,0.35103,0.77606,0.79787,0.025609,0.052188,0.14468,0.071672,0.0050101,0.2644,0.42453,0.11541,0.62861,0.050464,0.50672,0.067661,0.12041,0.28262,0.20404,0.4594,0.23544,0.1607,0.15409,0.86656,0.20846,0.1065,0.47775,0.069909,0.1567,0.58345,0.43802,0.82996,0.73803,0.34942,0.70454,0.43789,0.36533,0.7252,0.62224,0.98196,0.62709,0.80905,0.93865,0.13865,0.61328,0.84185,0.33318,0.22242,0.071606,0.33891,0.83268,0.13747,0.4064,0.49183,0.24433,0.9118,0.62823,0.52138,0.075746,0.66131,0.94804,0.67123,0.45606,0.72697,0.86796,0.97309,0.73681,0.59857,0.37873,0.071607,0.73045,0.80355,0.95907,0.59078,0.44827,0.52818,0.76007,0.93476,0.47984,0.72192,0.012201
"Bin.9.42",0.23175,0.91418,0.01436,0.072045,0.035675,0.441,0.62927,0.3315,0.38204,0.91769,0.18124,0.019395,0.003643,0.12164,0.002422,4.3537e-05,2.4195e-07,NA,6.5281e-14,0.002063,0.00012404,0.0063376,0.084772,0.15933,0.013468,0.0010442,0.033819,0.16016,0.95623,0.73209,0.14773,0.040319,0.70395,0.025977,0.57136,0.32213,0.014155,0.032976,0.2289,0.0078928,0.1089,0.020715,0.03308,0.0013858,0.054114,0.17798,0.23035,0.051002,0.18571,0.054433,0.039557,0.05245,0.14112,0.13726,0.18679,0.42136,0.14713,0.85012,0.62386,0.0011401,1.8984e-05,1.4311e-06,0.017128,0.033963,0.0016602,0.066947,0.00013351,0.0028429,0.077338,0.82785,0.0042339,0.0045516,0.0021418,0.0025893,0.0027635,0.00045393,0.0019513,1.7259e-05,0.00015172,0.00067269,0.0005311,0.00030569,0.0010896,1.6286e-07,4.9123e-06,1.3301e-05,2.1882e-05,0.93655,0.61375,0.66636,0.81462,0.68212,0.89217,0.66784,0.17302,0.12572,0.065433,0.071276,0.34445,0.36063,0.39104,0.13721,0.15351,0.034208,0.049886,0.38906,0.37126,0.46739,0.47512,0.25067,0.60777,0.40863,0.90125,0.3002,0.84899,0.34012,0.30164,0.17898,0.11862,0.002345,0.80068,0.29329,0.047947,0.4421,0.29637,0.19034,0.12914,0.10669,0.17049,0.60909,0.086127,0.078866,0.026569,0.12734,0.007043,0.38416,0.03904,0.18128,0.30523,0.46847,0.057936,0.074673,0.48397,0.31165,0.20847,0.028479,0.0061596,0.70589,0.87226,0.61814,0.7896,0.60558,0.35536,0.89839,0.981,0.030773,0.12059,0.69719,0.92584,0.57629,0.50887,0.59703,0.79258,0.8656,0.90234,0.6033,0.24077,0.89956,0.36233,0.63725,0.323,0.12357,0.090096,0.33225,0.4941,0.96351,0.21813,0.50015,0.96262,0.7578,0.81934,0.71315,0.89584,0.72541,0.68772,0.89873,0.95955,0.71077,0.21018,0.1765,0.55704,0.39862,0.18211,0.20984,0.19544,0.21067,0.28779,0.065576,0.11749,0.29824
"Bin.9.50",0.44369,0.78408,0.62853,0.17026,0.064942,0.53165,0.67326,0.32991,0.017053,0.22385,0.034092,0.033225,0.0065537,0.064566,0.01614,0.00011518,0.00031891,6.5281e-14,NA,0.00015478,0.00064565,0.0022823,0.069645,0.25529,0.017446,6.9444e-05,0.013571,0.10508,0.80455,0.35353,0.17154,0.12185,0.89608,0.097401,0.66326,0.2347,0.059496,0.091105,0.40118,0.026596,0.2079,0.070876,0.078359,0.0072643,0.20291,0.43078,0.40155,0.057029,0.03117,0.057297,0.049258,0.057794,0.1684,0.17561,0.17717,0.30464,0.13875,0.4818,0.46343,0.0014033,0.00024849,2.4815e-06,8.5463e-05,0.080029,0.0080098,0.011766,8.3955e-05,0.0023319,0.052252,0.20431,0.0061106,0.0062395,0.0032573,0.0041385,0.0041505,0.00092512,0.0022511,0.018589,0.000298,0.0007356,0.00198,0.0012706,0.0030678,1.8517e-05,3.1932e-05,4.7439e-05,0.00010569,0.73438,0.8154,0.5725,0.24174,0.93969,0.90143,0.98146,0.6073,0.57996,0.49596,0.44064,0.96662,0.97158,0.92678,0.015703,0.017719,0.0046302,0.008003,0.42733,0.3846,0.52048,0.48966,0.081998,0.6088,0.1727,0.71824,0.1757,0.86916,0.29118,0.2547,0.13304,0.052543,0.034105,0.48391,0.018878,0.012106,0.35341,0.21302,0.30836,0.45805,0.17278,0.031067,0.28259,0.055636,0.091143,0.0074424,0.0077224,0.020795,0.044903,0.1135,0.87189,0.87499,0.79537,0.17701,0.32285,0.73513,0.50819,0.65644,0.069977,0.083596,0.92997,0.58729,0.3246,0.2827,0.39562,0.40102,0.74718,0.77751,0.43703,0.4342,0.95391,0.85757,0.78506,0.61543,0.82921,0.45461,0.66193,0.49558,0.42774,0.072062,0.68267,0.71453,0.61091,0.25826,0.099217,0.044349,0.13962,0.12941,0.91734,0.6764,0.23498,0.55686,0.73949,0.80177,0.42794,0.93018,0.81351,0.73099,0.71072,0.5257,0.33865,0.70181,0.45832,0.9057,0.82719,0.58045,0.66918,0.43986,0.73068,0.87919,0.17399,0.28127,0.96199
"Bin.9.22",0.22891,0.96619,0.27573,0.38312,0.41928,0.14913,0.40705,0.014958,0.019306,0.39027,0.0014722,0.020116,0.00010401,0.001826,6.8607e-06,0.0072824,0.10453,0.002063,0.00015478,NA,0.0014469,0.0025989,0.18505,0.067381,0.083622,0.017448,0.045376,0.05128,0.18176,0.33687,0.0021628,0.0011481,0.058274,0.040143,0.12772,0.11376,0.53169,0.43593,0.36235,0.16114,0.0086979,0.0047718,0.0084987,0.013198,0.059534,0.23459,0.1294,0.0028423,0.011934,0.012017,0.0074352,0.013203,0.053877,0.067082,0.075019,0.1636,0.035308,0.98608,0.78062,0.22722,0.11124,0.0050922,0.063445,0.44189,0.14306,0.75785,0.061155,0.047056,0.27617,0.062863,0.00036618,0.00037608,0.000171,0.00022381,0.00013285,5.7826e-05,1.2159e-05,0.0017993,1.1492e-06,2.0652e-06,3.6599e-05,2.1485e-05,3.7096e-05,3.7149e-05,0.00087191,0.00064925,0.0011359,0.91549,0.56179,0.38402,0.10808,0.17587,0.37039,0.32871,0.40933,0.26578,0.34919,0.29498,0.94982,0.77225,0.49534,0.096277,0.11238,0.02309,0.042631,0.37138,0.40211,0.42371,0.41123,0.2396,0.75223,0.54231,0.65624,0.29928,0.59662,0.07292,0.09117,0.026692,0.081796,0.01487,0.22044,0.0057033,0.0074084,0.52922,0.19747,0.12019,0.0376,0.13484,0.10117,0.23059,0.11915,0.011412,0.071917,0.027229,0.023523,0.035138,0.040424,0.74127,0.7354,0.44194,0.13862,0.18555,0.22144,0.41351,0.47195,0.051875,0.078393,0.81735,0.52581,0.76162,0.35798,0.55394,0.028424,0.4652,0.9076,0.3021,0.2698,0.69633,0.53829,0.44004,0.32385,0.7907,0.81387,0.79403,0.48159,0.67966,0.27805,0.70722,0.71033,0.15397,0.51614,0.27758,0.023475,0.52048,0.5625,0.25497,0.71145,0.47181,0.84632,0.98997,0.45172,0.79638,0.48754,0.72478,0.46674,0.53731,0.30828,0.34737,0.67785,0.055569,0.71071,0.32043,0.062377,0.091586,0.065402,0.42442,0.20514,0.0069982,0.045518,0.73854
"Bin.0.46",0.48176,0.89829,0.039925,0.40343,0.31061,0.24223,0.83292,0.35021,0.35199,0.73734,0.38214,0.001794,0.094471,0.2477,0.0047993,0.056369,0.033201,0.00012404,0.00064565,0.0014469,NA,6.916e-08,4.8963e-06,0.00010401,6.107e-06,1.4816e-06,1.6194e-06,0.30651,0.80912,0.43598,0.317,0.10729,0.54832,0.059708,0.11541,0.012206,0.53762,0.4401,0.2793,0.001116,0.10501,0.034305,0.014329,0.003654,0.01668,0.20386,0.13784,0.10809,0.48739,0.04874,0.029492,0.065639,0.23593,0.20797,0.03513,0.11,0.022024,0.72908,0.59428,0.21637,0.14201,0.0093413,0.49756,0.017685,0.031103,0.43259,0.13076,0.17409,0.51713,0.58367,0.0008206,0.00051171,0.00032402,0.00045292,0.00039191,6.5055e-05,0.00040028,2.3743e-05,2.935e-05,3.9134e-06,3.4042e-06,2.6622e-06,1.1425e-05,0.00012925,3.0831e-08,2.4332e-08,3.5246e-08,0.56529,0.24491,0.041521,0.29968,0.25421,0.36445,0.1811,0.25674,0.16342,0.063479,0.12917,0.65036,0.72093,0.1411,0.004335,0.011736,0.00023374,0.0007013,0.089363,0.086506,0.11997,0.11809,0.21097,0.79219,0.8196,0.027372,0.020982,0.41409,0.037691,0.019848,0.026086,0.044346,0.0054362,0.40833,0.17026,0.0010597,0.19148,0.056386,0.5907,0.071646,0.037922,0.096577,0.21013,0.0062008,0.057931,0.01542,0.01649,0.01538,0.049263,0.054033,0.6085,0.2046,0.23731,0.055378,0.23927,0.15861,0.60883,0.76316,0.0198,0.0028591,0.68467,0.93922,0.36154,0.33665,0.2971,0.12796,0.2699,0.21919,0.06195,0.030049,0.84793,0.50661,0.31968,0.86957,0.85866,0.51301,0.96567,0.94943,0.79865,0.22381,0.66049,0.13538,0.25391,0.51321,0.078502,0.82088,0.24801,0.96637,0.78191,0.32986,0.98857,0.71244,0.78628,0.35981,0.86502,0.65638,0.88877,0.71699,0.62974,0.45191,0.57808,0.15237,0.058959,0.30884,0.091677,0.033779,0.028934,0.0084885,0.072017,0.16438,0.0003834,0.0038635,0.31579
"Bin.0.50",0.94699,0.76732,0.83617,0.71166,0.80116,0.15879,0.17539,0.52691,0.0074613,0.30466,0.1114,0.00062793,0.04584,0.01295,0.0045445,0.051044,0.25635,0.0063376,0.0022823,0.0025989,6.916e-08,NA,5.9912e-07,0.00021967,5.9334e-06,4.7342e-05,1.5447e-05,0.055956,0.52608,0.25104,0.2035,0.096656,0.35626,0.079101,0.062676,6.9853e-05,0.44081,0.31945,0.19914,0.0083914,0.23475,0.018619,0.0025783,0.0028176,0.040413,0.13064,0.08955,0.02905,0.25467,0.04706,0.024111,0.059241,0.24057,0.21588,0.0074779,0.03616,0.003109,0.9022,0.21125,0.52193,0.030913,0.10018,0.15282,0.51121,0.6459,0.68857,0.078799,0.049254,0.60157,0.11106,0.00061035,0.00034789,0.00010532,0.00017374,0.00013685,1.1348e-05,3.5699e-05,0.020281,6.5477e-06,5.9843e-06,4.987e-07,4.1107e-07,8.3339e-06,0.00099532,9.0867e-09,1.7418e-09,2.268e-11,0.562,0.043231,0.27132,0.76007,0.68547,0.63402,0.54446,0.96409,0.82486,0.44585,0.63269,0.53403,0.38465,0.58336,0.00091137,0.0030847,7.1965e-05,0.00018617,0.063213,0.088788,0.12044,0.12944,0.51312,0.20587,0.3939,0.056518,0.036814,0.50659,0.0060909,0.0018797,0.0085832,0.057609,0.11101,0.15627,0.0057246,0.0038006,0.029637,4.5666e-05,0.6761,0.040004,0.071451,0.0029286,0.0040659,1.3346e-06,0.00090588,0.00089623,8.5648e-05,0.015283,0.052339,0.011675,0.49931,0.24064,0.019502,0.053644,0.14531,0.043154,0.096499,0.41148,0.0036008,0.017602,0.10201,0.053023,0.032377,0.00028847,0.00052953,0.00031312,0.24835,0.089113,0.25865,0.015673,0.061868,0.16912,0.97631,0.91477,0.53111,0.056256,0.74261,0.78749,0.075468,0.037987,0.46509,0.53838,0.60404,0.73337,0.34362,0.90182,0.2335,0.97528,0.2081,0.56025,0.42676,0.60748,0.50745,0.24534,0.84826,0.39293,0.99579,0.70249,0.81095,0.23974,0.4598,0.75855,0.45736,0.63062,0.15383,0.050395,0.032539,0.0062227,0.27778,0.4506,5.3154e-05,0.0025789,0.9362
"Bin.0.30",0.74187,0.50582,0.57082,0.23595,0.62283,0.48494,0.85497,0.3422,0.061154,0.56092,0.73363,5.0391e-06,0.12204,0.0010611,0.013847,0.30646,0.26425,0.084772,0.069645,0.18505,4.8963e-06,5.9912e-07,NA,2.1983e-09,9.2047e-10,2.5802e-11,6.1637e-11,0.0093814,0.24487,0.051959,0.5328,0.039569,0.49193,0.85175,0.54768,0.022802,0.79567,0.73655,0.68817,0.2285,0.47026,0.30616,0.074324,0.092135,0.10315,0.14776,0.26353,0.0029472,0.50417,0.080868,0.069746,0.13033,0.32703,0.34212,0.64182,0.89989,0.69426,0.52205,0.90875,0.99762,0.27941,0.36971,0.43764,0.20981,0.78437,0.97082,0.57678,0.91533,0.13908,0.07187,0.0058623,0.0025844,0.0021803,0.0022583,0.0022708,0.0021121,0.0097186,0.099545,0.00077427,0.0042114,3.5347e-05,7.1716e-05,0.0004047,0.013335,3.9492e-06,3.4814e-06,1.1333e-06,0.45673,0.011122,0.014855,0.10107,0.1971,0.18019,0.32279,0.45976,0.38118,0.14326,0.24374,0.77964,0.86534,0.41926,0.050951,0.078556,0.025285,0.034875,0.18981,0.14623,0.13312,0.16756,0.73651,0.50771,0.67431,0.0031246,0.14638,0.829,0.26804,0.12774,0.55527,0.3783,0.10143,0.58131,0.49746,0.068152,0.23483,0.00231,0.98728,0.65738,0.84847,0.48113,0.48486,0.0143,0.078224,0.12787,0.046556,0.55138,0.38422,0.12098,0.92238,0.3326,0.36634,0.58301,0.69415,0.92301,0.62919,0.9631,0.29516,0.36623,0.20958,0.49484,0.77927,0.20551,0.19664,0.18378,0.21553,0.13976,0.56804,0.062861,0.52986,0.84226,0.32465,0.9621,0.68391,0.30795,0.6411,0.67083,0.67802,0.17952,0.71598,0.92212,0.49006,0.53251,0.80002,0.44184,0.88312,0.25505,0.55402,0.30613,0.41479,0.11867,0.17051,0.10015,0.57835,0.95356,0.30268,0.50532,0.27521,0.086709,0.049952,0.11064,0.091696,0.11923,0.064432,0.16125,0.05154,0.012789,0.3639,0.49264,0.0032654,0.023501,0.21596
